Data,Open,High,Low,Close
17/07/2023 12:55:00,120.845,120.845,120.845,120.845
17/07/2023 12:50:00,120.895,120.895,120.860,120.885
17/07/2023 12:40:00,120.915,120.915,120.915,120.915
17/07/2023 12:35:00,120.960,120.960,120.905,120.910
17/07/2023 12:20:00,121.140,121.140,121.140,121.140
17/07/2023 12:15:00,120.910,121.130,120.910,121.130
17/07/2023 12:00:00,120.935,120.935,120.935,120.935
17/07/2023 11:45:00,120.750,120.750,120.750,120.750
17/07/2023 11:40:00,120.900,120.900,120.900,120.900
17/07/2023 11:35:00,120.845,120.850,120.845,120.850
17/07/2023 11:30:00,120.910,120.910,120.910,120.910
17/07/2023 11:25:00,120.850,120.850,120.850,120.850
17/07/2023 11:20:00,120.700,120.800,120.700,120.800
17/07/2023 11:15:00,120.825,120.825,120.815,120.815
17/07/2023 11:10:00,120.755,120.840,120.755,120.840
17/07/2023 11:05:00,120.865,120.865,120.865,120.865
17/07/2023 11:00:00,121.035,121.235,121.035,121.205
17/07/2023 10:55:00,121.140,121.300,121.140,121.300
17/07/2023 10:50:00,120.915,121.185,120.895,121.115
17/07/2023 10:45:00,120.535,120.825,120.465,120.825
17/07/2023 10:40:00,120.175,120.460,120.175,120.460
17/07/2023 10:35:00,120.350,120.375,120.150,120.230
17/07/2023 10:30:00,120.555,120.610,120.475,120.475
17/07/2023 10:25:00,120.740,120.750,120.660,120.660
17/07/2023 10:20:00,121.045,121.045,120.815,120.815
17/07/2023 10:15:00,120.560,120.855,120.560,120.810
17/07/2023 10:10:00,120.430,120.470,120.400,120.400
17/07/2023 10:05:00,120.430,120.465,120.310,120.310
17/07/2023 10:00:00,120.850,120.850,120.500,120.500
17/07/2023 09:55:00,120.855,120.860,120.855,120.860
17/07/2023 09:45:00,121.070,121.070,121.070,121.070
17/07/2023 09:40:00,120.910,120.975,120.890,120.975
17/07/2023 09:35:00,121.055,121.055,120.915,120.915
17/07/2023 09:30:00,120.935,121.100,120.935,121.100
17/07/2023 09:25:00,121.000,121.000,120.945,120.945
17/07/2023 09:15:00,121.080,121.150,121.010,121.010
17/07/2023 09:10:00,121.055,121.055,121.040,121.040
17/07/2023 09:05:00,120.985,121.090,120.985,121.040
17/07/2023 09:00:00,120.980,120.980,120.750,120.850
14/07/2023 17:50:00,121.215,121.215,121.215,121.215
14/07/2023 17:45:00,121.250,121.250,121.205,121.205
14/07/2023 17:40:00,121.315,121.315,121.285,121.285
14/07/2023 17:35:00,121.280,121.330,121.280,121.330
14/07/2023 17:30:00,121.285,121.290,121.285,121.290
14/07/2023 17:20:00,121.250,121.250,121.250,121.250
14/07/2023 17:10:00,121.130,121.165,121.090,121.150
14/07/2023 17:05:00,121.295,121.295,121.205,121.205
14/07/2023 16:45:00,121.340,121.340,121.340,121.340
14/07/2023 16:40:00,121.340,121.340,121.305,121.305
14/07/2023 16:25:00,121.225,121.225,121.225,121.225
14/07/2023 16:15:00,121.315,121.315,121.315,121.315
14/07/2023 16:10:00,121.210,121.210,121.170,121.170
14/07/2023 16:00:00,121.200,121.200,121.115,121.115
14/07/2023 15:55:00,121.285,121.285,121.200,121.200
14/07/2023 15:50:00,121.315,121.315,121.315,121.315
14/07/2023 15:40:00,121.285,121.285,121.285,121.285
14/07/2023 15:35:00,121.160,121.285,121.155,121.250
14/07/2023 15:30:00,121.230,121.230,121.230,121.230
14/07/2023 15:25:00,121.285,121.290,121.285,121.285
14/07/2023 15:20:00,121.195,121.195,121.195,121.195
14/07/2023 15:15:00,121.210,121.210,121.210,121.210
14/07/2023 15:10:00,121.355,121.355,121.215,121.215
14/07/2023 15:05:00,121.380,121.415,121.365,121.380
14/07/2023 15:00:00,121.415,121.415,121.415,121.415
14/07/2023 14:55:00,121.540,121.540,121.380,121.380
14/07/2023 14:50:00,121.545,121.545,121.540,121.540
14/07/2023 14:30:00,121.680,121.680,121.650,121.650
14/07/2023 14:25:00,121.645,121.735,121.645,121.645
14/07/2023 14:20:00,121.520,121.520,121.490,121.515
14/07/2023 14:15:00,121.600,121.600,121.600,121.600
14/07/2023 14:10:00,121.550,121.550,121.550,121.550
14/07/2023 14:05:00,121.610,121.610,121.610,121.610
14/07/2023 14:00:00,121.615,121.615,121.545,121.600
14/07/2023 13:55:00,121.645,121.645,121.620,121.620
14/07/2023 13:50:00,121.635,121.635,121.635,121.635
14/07/2023 13:45:00,121.500,121.500,121.500,121.500
14/07/2023 13:35:00,121.580,121.585,121.435,121.530
14/07/2023 13:30:00,121.535,121.605,121.525,121.605
14/07/2023 13:25:00,121.550,121.550,121.550,121.550
14/07/2023 13:20:00,121.480,121.575,121.480,121.510
14/07/2023 13:15:00,121.905,121.905,121.500,121.500
14/07/2023 13:10:00,121.930,121.930,121.900,121.900
14/07/2023 13:00:00,121.965,122.030,121.965,122.015
14/07/2023 12:50:00,122.000,122.000,122.000,122.000
14/07/2023 12:40:00,122.000,122.000,122.000,122.000
14/07/2023 12:35:00,122.110,122.130,122.085,122.085
14/07/2023 12:30:00,122.100,122.115,122.085,122.110
14/07/2023 12:25:00,122.000,122.045,122.000,122.025
14/07/2023 12:20:00,122.100,122.100,122.100,122.100
14/07/2023 12:15:00,122.125,122.200,122.125,122.200
14/07/2023 12:10:00,122.080,122.100,122.070,122.100
14/07/2023 12:05:00,121.900,122.000,121.900,122.000
14/07/2023 12:00:00,122.000,122.000,121.940,121.940
14/07/2023 11:50:00,121.750,121.900,121.750,121.830
14/07/2023 11:45:00,122.005,122.005,121.610,121.670
14/07/2023 11:40:00,121.970,122.050,121.970,122.020
14/07/2023 11:35:00,122.200,122.200,121.970,121.970
14/07/2023 11:30:00,122.300,122.300,122.300,122.300
14/07/2023 11:25:00,122.200,122.210,122.150,122.210
14/07/2023 11:20:00,122.235,122.255,122.220,122.255
14/07/2023 11:15:00,122.300,122.350,122.270,122.270
14/07/2023 11:10:00,122.460,122.460,122.400,122.400
14/07/2023 11:05:00,122.330,122.600,122.330,122.500
14/07/2023 11:00:00,122.290,122.330,122.290,122.325
14/07/2023 10:55:00,122.250,122.350,122.250,122.310
14/07/2023 10:50:00,122.170,122.320,122.170,122.195
14/07/2023 10:45:00,122.045,122.145,122.045,122.110
14/07/2023 10:40:00,122.070,122.070,121.950,121.950
14/07/2023 10:35:00,122.250,122.250,122.000,122.100
14/07/2023 10:30:00,122.225,122.310,122.100,122.260
14/07/2023 10:25:00,122.200,122.330,122.130,122.285
14/07/2023 10:20:00,122.330,122.330,122.265,122.265
14/07/2023 10:15:00,122.500,122.500,122.400,122.400
14/07/2023 10:10:00,122.525,122.645,122.525,122.550
14/07/2023 10:05:00,122.785,122.785,122.465,122.555
14/07/2023 10:00:00,122.645,122.815,122.625,122.805
14/07/2023 09:55:00,122.680,122.680,122.680,122.680
14/07/2023 09:50:00,122.710,122.710,122.710,122.710
14/07/2023 09:45:00,122.695,122.705,122.600,122.700
14/07/2023 09:40:00,122.715,122.745,122.715,122.745
14/07/2023 09:35:00,122.800,122.800,122.700,122.700
14/07/2023 09:30:00,122.935,122.935,122.865,122.865
14/07/2023 09:25:00,122.965,123.035,122.935,122.935
14/07/2023 09:20:00,123.040,123.040,123.010,123.015
14/07/2023 09:15:00,122.900,123.000,122.900,123.000
14/07/2023 09:10:00,123.035,123.035,123.035,123.035
14/07/2023 09:05:00,123.100,123.100,122.940,122.940
14/07/2023 09:00:00,123.000,123.230,122.940,123.230
13/07/2023 17:50:00,122.910,122.925,122.900,122.900
13/07/2023 17:45:00,123.015,123.050,123.015,123.050
13/07/2023 17:40:00,122.970,123.000,122.970,123.000
13/07/2023 17:35:00,122.940,122.950,122.940,122.950
13/07/2023 17:30:00,123.000,123.000,123.000,123.000
13/07/2023 17:25:00,123.000,123.035,123.000,123.035
13/07/2023 17:15:00,123.000,123.000,123.000,123.000
13/07/2023 17:10:00,122.885,122.885,122.885,122.885
13/07/2023 17:00:00,122.875,122.875,122.860,122.860
13/07/2023 16:55:00,122.900,122.900,122.900,122.900
13/07/2023 16:50:00,122.970,122.970,122.970,122.970
13/07/2023 16:40:00,123.035,123.035,123.035,123.035
13/07/2023 16:35:00,123.000,123.000,123.000,123.000
13/07/2023 16:30:00,122.900,122.900,122.900,122.900
13/07/2023 16:10:00,123.000,123.000,123.000,123.000
13/07/2023 16:05:00,122.970,123.000,122.970,123.000
13/07/2023 16:00:00,122.965,122.965,122.965,122.965
13/07/2023 15:55:00,122.970,122.970,122.970,122.970
13/07/2023 15:50:00,122.930,122.930,122.930,122.930
13/07/2023 15:45:00,122.865,122.865,122.850,122.850
13/07/2023 15:40:00,122.980,122.980,122.900,122.900
13/07/2023 15:35:00,123.050,123.050,123.000,123.000
13/07/2023 15:30:00,123.100,123.100,123.090,123.090
13/07/2023 15:15:00,123.250,123.250,123.250,123.250
13/07/2023 15:10:00,123.225,123.225,123.210,123.210
13/07/2023 15:05:00,123.175,123.175,123.175,123.175
13/07/2023 15:00:00,123.165,123.165,123.165,123.165
13/07/2023 14:45:00,123.200,123.200,123.200,123.200
13/07/2023 14:30:00,123.070,123.095,123.070,123.095
13/07/2023 14:25:00,123.150,123.185,123.080,123.080
13/07/2023 14:20:00,123.150,123.150,123.150,123.150
13/07/2023 14:15:00,123.200,123.200,123.170,123.170
13/07/2023 14:10:00,123.300,123.300,123.240,123.240
13/07/2023 14:05:00,123.310,123.315,123.300,123.300
13/07/2023 14:00:00,123.375,123.375,123.375,123.375
13/07/2023 13:55:00,123.330,123.330,123.330,123.330
13/07/2023 13:50:00,123.400,123.400,123.400,123.400
13/07/2023 13:45:00,123.365,123.365,123.365,123.365
13/07/2023 13:40:00,123.300,123.300,123.300,123.300
13/07/2023 13:35:00,123.400,123.495,123.400,123.425
13/07/2023 13:30:00,123.380,123.380,123.305,123.355
13/07/2023 13:25:00,123.345,123.375,123.320,123.375
13/07/2023 13:20:00,123.300,123.300,123.300,123.300
13/07/2023 13:05:00,123.200,123.200,123.180,123.190
13/07/2023 13:00:00,123.130,123.130,123.130,123.130
13/07/2023 12:50:00,123.155,123.155,123.155,123.155
13/07/2023 12:45:00,123.100,123.115,123.100,123.115
13/07/2023 12:35:00,123.020,123.020,123.020,123.020
13/07/2023 12:30:00,122.995,123.000,122.900,122.980
13/07/2023 12:20:00,123.025,123.050,122.995,123.050
13/07/2023 12:15:00,123.100,123.100,123.100,123.100
13/07/2023 12:10:00,123.075,123.075,123.000,123.050
13/07/2023 12:05:00,123.125,123.125,123.080,123.080
13/07/2023 12:00:00,123.185,123.185,123.185,123.185
13/07/2023 11:55:00,123.200,123.200,123.200,123.200
13/07/2023 11:50:00,123.200,123.200,123.165,123.165
13/07/2023 11:40:00,123.400,123.400,123.290,123.290
13/07/2023 11:35:00,123.300,123.300,123.250,123.250
13/07/2023 11:30:00,123.220,123.220,123.215,123.215
13/07/2023 11:20:00,123.300,123.300,123.200,123.200
13/07/2023 11:15:00,123.300,123.300,123.200,123.200
13/07/2023 11:10:00,123.185,123.290,123.185,123.290
13/07/2023 11:05:00,123.125,123.290,123.115,123.290
13/07/2023 11:00:00,123.290,123.290,123.110,123.110
13/07/2023 10:55:00,123.115,123.325,123.115,123.265
13/07/2023 10:50:00,123.000,123.150,122.900,123.150
13/07/2023 10:45:00,122.920,123.100,122.900,123.030
13/07/2023 10:40:00,122.780,123.030,122.765,123.030
13/07/2023 10:35:00,122.540,122.735,122.540,122.705
13/07/2023 10:30:00,122.750,122.800,122.515,122.515
13/07/2023 10:25:00,122.650,122.700,122.600,122.700
13/07/2023 10:20:00,122.485,122.640,122.385,122.640
13/07/2023 10:15:00,122.000,122.400,122.000,122.385
13/07/2023 10:10:00,121.825,121.955,121.735,121.925
13/07/2023 10:05:00,121.825,121.825,121.825,121.825
13/07/2023 10:00:00,121.635,121.825,121.595,121.825
13/07/2023 09:55:00,121.700,121.735,121.700,121.735
13/07/2023 09:50:00,121.795,121.910,121.780,121.910
13/07/2023 09:45:00,121.935,121.945,121.935,121.945
13/07/2023 09:40:00,121.805,121.880,121.805,121.880
13/07/2023 09:35:00,121.760,121.770,121.645,121.645
13/07/2023 09:30:00,121.875,121.875,121.670,121.790
13/07/2023 09:25:00,121.815,121.855,121.640,121.640
13/07/2023 09:20:00,121.735,121.880,121.735,121.780
13/07/2023 09:15:00,121.910,121.910,121.755,121.755
13/07/2023 09:10:00,122.000,122.000,122.000,122.000
13/07/2023 09:05:00,122.055,122.185,122.055,122.160
13/07/2023 09:00:00,121.500,122.000,121.500,122.000
12/07/2023 17:50:00,121.145,121.145,121.130,121.135
12/07/2023 17:45:00,121.090,121.175,121.090,121.175
12/07/2023 17:40:00,121.115,121.130,121.115,121.130
12/07/2023 17:35:00,121.075,121.115,121.075,121.115
12/07/2023 17:30:00,121.050,121.050,120.990,120.990
12/07/2023 17:25:00,121.100,121.100,121.070,121.070
12/07/2023 17:20:00,121.040,121.060,121.015,121.055
12/07/2023 17:15:00,121.185,121.185,121.130,121.130
12/07/2023 17:10:00,121.250,121.255,121.250,121.255
12/07/2023 17:05:00,121.310,121.310,121.270,121.270
12/07/2023 17:00:00,121.165,121.165,121.075,121.165
12/07/2023 16:55:00,121.310,121.310,121.100,121.130
12/07/2023 16:50:00,121.290,121.415,121.290,121.415
12/07/2023 16:45:00,121.380,121.455,121.380,121.455
12/07/2023 16:40:00,121.420,121.420,121.420,121.420
12/07/2023 16:35:00,121.555,121.555,121.445,121.475
12/07/2023 16:30:00,121.640,121.640,121.640,121.640
12/07/2023 16:25:00,121.570,121.620,121.475,121.615
12/07/2023 16:20:00,121.740,121.740,121.570,121.570
12/07/2023 16:15:00,121.770,121.770,121.700,121.700
12/07/2023 16:10:00,121.825,121.830,121.825,121.830
12/07/2023 15:55:00,121.780,121.780,121.780,121.780
12/07/2023 15:50:00,121.800,121.860,121.800,121.860
12/07/2023 15:45:00,121.715,121.765,121.715,121.765
12/07/2023 15:40:00,121.705,121.810,121.705,121.805
12/07/2023 15:35:00,121.730,121.735,121.705,121.735
12/07/2023 15:30:00,121.805,121.805,121.805,121.805
12/07/2023 15:15:00,121.755,121.755,121.755,121.755
12/07/2023 15:10:00,121.790,121.800,121.770,121.790
12/07/2023 15:05:00,121.745,121.755,121.745,121.755
12/07/2023 15:00:00,121.675,121.675,121.675,121.675
12/07/2023 14:55:00,121.635,121.750,121.635,121.750
12/07/2023 14:50:00,121.570,121.570,121.445,121.545
12/07/2023 14:45:00,121.670,121.670,121.600,121.600
12/07/2023 14:40:00,121.800,121.820,121.800,121.820
12/07/2023 14:35:00,121.900,121.900,121.870,121.870
12/07/2023 14:30:00,121.885,121.885,121.885,121.885
12/07/2023 14:25:00,121.895,121.895,121.895,121.895
12/07/2023 14:20:00,121.795,121.800,121.795,121.800
12/07/2023 14:15:00,121.745,121.745,121.695,121.695
12/07/2023 14:10:00,121.615,121.700,121.590,121.700
12/07/2023 14:05:00,121.825,121.825,121.735,121.735
12/07/2023 14:00:00,121.970,121.970,121.840,121.840
12/07/2023 13:50:00,122.050,122.050,122.050,122.050
12/07/2023 13:45:00,122.015,122.015,122.015,122.015
12/07/2023 13:40:00,122.000,122.000,121.985,121.985
12/07/2023 13:35:00,122.065,122.065,122.000,122.000
12/07/2023 13:30:00,122.105,122.105,122.100,122.100
12/07/2023 13:20:00,122.200,122.200,122.200,122.200
12/07/2023 13:15:00,122.105,122.105,122.105,122.105
12/07/2023 13:05:00,122.100,122.100,122.100,122.100
12/07/2023 13:00:00,122.195,122.195,122.195,122.195
12/07/2023 12:55:00,122.150,122.215,122.150,122.190
12/07/2023 12:50:00,122.100,122.100,122.100,122.100
12/07/2023 12:45:00,121.900,122.000,121.845,122.000
12/07/2023 12:40:00,122.300,122.300,121.800,121.995
12/07/2023 12:35:00,122.350,122.400,122.350,122.400
12/07/2023 12:30:00,122.300,122.300,122.300,122.300
12/07/2023 12:25:00,122.300,122.305,122.300,122.305
12/07/2023 12:20:00,122.290,122.290,122.200,122.230
12/07/2023 12:15:00,122.500,122.500,122.300,122.300
12/07/2023 12:10:00,122.570,122.570,122.570,122.570
12/07/2023 12:05:00,122.655,122.655,122.550,122.620
12/07/2023 12:00:00,122.670,122.700,122.670,122.700
12/07/2023 11:55:00,122.600,122.650,122.600,122.635
12/07/2023 11:50:00,122.500,122.580,122.500,122.580
12/07/2023 11:45:00,122.495,122.525,122.495,122.525
12/07/2023 11:40:00,122.435,122.435,122.435,122.435
12/07/2023 11:30:00,122.445,122.490,122.445,122.480
12/07/2023 11:25:00,122.400,122.490,122.370,122.490
12/07/2023 11:20:00,122.500,122.500,122.500,122.500
12/07/2023 11:15:00,122.600,122.600,122.530,122.530
12/07/2023 11:10:00,122.525,122.525,122.470,122.470
12/07/2023 11:05:00,122.650,122.650,122.495,122.495
12/07/2023 11:00:00,122.590,122.600,122.590,122.600
12/07/2023 10:55:00,122.590,122.600,122.470,122.470
12/07/2023 10:50:00,122.300,122.500,122.300,122.500
12/07/2023 10:45:00,122.400,122.400,122.360,122.360
12/07/2023 10:40:00,122.740,122.740,122.500,122.520
12/07/2023 10:35:00,122.300,122.715,122.300,122.715
12/07/2023 10:30:00,122.300,122.475,122.235,122.235
12/07/2023 10:25:00,122.200,122.275,122.075,122.275
12/07/2023 10:20:00,122.280,122.440,122.280,122.350
12/07/2023 10:15:00,122.180,122.215,122.180,122.215
12/07/2023 10:10:00,122.400,122.400,122.065,122.200
12/07/2023 10:05:00,122.200,122.300,122.180,122.290
12/07/2023 10:00:00,122.100,122.100,122.100,122.100
12/07/2023 09:55:00,122.020,122.230,122.020,122.230
12/07/2023 09:50:00,122.040,122.040,121.955,121.955
12/07/2023 09:45:00,122.135,122.145,122.090,122.090
12/07/2023 09:40:00,122.415,122.415,122.160,122.215
12/07/2023 09:35:00,122.465,122.555,122.400,122.415
12/07/2023 09:30:00,121.545,122.635,121.545,122.400
12/07/2023 09:25:00,121.725,122.025,121.565,121.565
12/07/2023 09:20:00,121.700,121.845,121.700,121.705
12/07/2023 09:15:00,121.700,121.815,121.460,121.585
12/07/2023 09:10:00,121.790,121.835,121.785,121.800
12/07/2023 09:05:00,121.570,121.695,121.545,121.695
12/07/2023 09:00:00,121.885,121.885,121.460,121.605
11/07/2023 17:50:00,121.240,121.445,121.180,121.445
11/07/2023 17:45:00,121.225,121.225,121.220,121.220
11/07/2023 17:40:00,121.290,121.290,121.290,121.290
11/07/2023 17:25:00,121.200,121.270,121.200,121.270
11/07/2023 17:20:00,121.200,121.200,121.200,121.200
11/07/2023 17:15:00,121.100,121.100,121.100,121.100
11/07/2023 17:10:00,121.185,121.185,121.125,121.125
11/07/2023 17:00:00,121.250,121.250,121.150,121.150
11/07/2023 16:55:00,121.235,121.235,121.235,121.235
11/07/2023 16:45:00,121.250,121.350,121.250,121.350
11/07/2023 16:40:00,121.250,121.300,121.190,121.270
11/07/2023 16:35:00,121.245,121.245,121.245,121.245
11/07/2023 16:30:00,121.405,121.405,121.290,121.290
11/07/2023 16:10:00,121.300,121.380,121.300,121.375
11/07/2023 16:05:00,121.255,121.255,121.255,121.255
11/07/2023 16:00:00,121.230,121.315,121.230,121.315
11/07/2023 15:45:00,121.185,121.200,121.175,121.200
11/07/2023 15:35:00,121.165,121.165,121.165,121.165
11/07/2023 15:30:00,121.200,121.215,121.200,121.215
11/07/2023 15:25:00,121.000,121.000,121.000,121.000
11/07/2023 15:20:00,121.100,121.100,121.100,121.100
11/07/2023 15:10:00,121.185,121.185,121.185,121.185
11/07/2023 15:05:00,121.260,121.265,121.260,121.265
11/07/2023 14:50:00,121.170,121.175,121.170,121.175
11/07/2023 14:45:00,121.195,121.195,121.135,121.135
11/07/2023 14:40:00,121.175,121.200,121.175,121.200
11/07/2023 14:35:00,121.255,121.255,121.195,121.195
11/07/2023 14:25:00,121.315,121.315,121.260,121.260
11/07/2023 14:15:00,121.255,121.255,121.190,121.195
11/07/2023 14:10:00,121.210,121.345,121.210,121.345
11/07/2023 14:05:00,121.215,121.215,121.175,121.195
11/07/2023 14:00:00,121.265,121.265,121.160,121.160
11/07/2023 13:55:00,121.145,121.200,121.145,121.200
11/07/2023 13:50:00,121.185,121.195,121.180,121.195
11/07/2023 13:40:00,120.800,121.180,120.800,120.985
11/07/2023 13:35:00,120.755,120.775,120.755,120.775
11/07/2023 13:25:00,120.715,120.770,120.690,120.690
11/07/2023 13:20:00,120.650,120.650,120.650,120.650
11/07/2023 13:15:00,120.580,120.605,120.580,120.605
11/07/2023 13:10:00,120.620,120.645,120.590,120.610
11/07/2023 13:05:00,120.590,120.600,120.590,120.600
11/07/2023 13:00:00,120.520,120.575,120.485,120.575
11/07/2023 12:55:00,120.590,120.600,120.520,120.520
11/07/2023 12:50:00,120.660,120.665,120.630,120.645
11/07/2023 12:45:00,120.660,120.665,120.600,120.610
11/07/2023 12:40:00,120.595,120.650,120.595,120.650
11/07/2023 12:35:00,120.695,120.695,120.520,120.520
11/07/2023 12:30:00,120.695,120.735,120.640,120.735
11/07/2023 12:25:00,120.700,120.785,120.575,120.670
11/07/2023 12:20:00,120.495,120.655,120.495,120.655
11/07/2023 12:15:00,120.435,120.605,120.345,120.500
11/07/2023 12:10:00,120.215,120.420,120.215,120.420
11/07/2023 12:05:00,120.120,120.240,120.120,120.215
11/07/2023 12:00:00,120.030,120.080,119.850,119.850
11/07/2023 11:45:00,120.065,120.180,120.065,120.075
11/07/2023 11:40:00,120.080,120.145,120.080,120.145
11/07/2023 11:35:00,120.045,120.050,120.030,120.050
11/07/2023 11:30:00,120.075,120.125,120.065,120.125
11/07/2023 11:25:00,120.170,120.200,120.165,120.165
11/07/2023 11:20:00,120.155,120.155,120.140,120.140
11/07/2023 11:15:00,119.960,119.960,119.960,119.960
11/07/2023 11:10:00,119.985,119.985,119.895,119.910
11/07/2023 11:05:00,119.910,120.070,119.910,120.035
11/07/2023 11:00:00,119.775,120.015,119.775,120.000
11/07/2023 10:55:00,119.770,119.860,119.725,119.850
11/07/2023 10:50:00,119.425,119.615,119.425,119.585
11/07/2023 10:45:00,119.775,119.785,119.425,119.445
11/07/2023 10:40:00,119.850,119.915,119.805,119.805
11/07/2023 10:35:00,119.960,120.070,119.845,119.945
11/07/2023 10:30:00,119.990,120.160,119.900,119.900
11/07/2023 10:25:00,120.160,120.160,119.700,119.945
11/07/2023 10:20:00,120.110,120.335,119.995,120.335
11/07/2023 10:15:00,120.790,120.790,120.235,120.270
11/07/2023 10:10:00,120.785,120.915,120.785,120.895
11/07/2023 10:05:00,121.180,121.180,120.870,120.900
11/07/2023 10:00:00,121.100,121.350,121.060,121.350
11/07/2023 09:55:00,121.185,121.185,121.175,121.175
11/07/2023 09:50:00,121.245,121.245,121.245,121.245
11/07/2023 09:40:00,121.150,121.265,121.150,121.215
11/07/2023 09:35:00,121.090,121.200,121.085,121.200
11/07/2023 09:30:00,121.070,121.135,121.000,121.100
11/07/2023 09:25:00,121.315,121.315,121.115,121.115
11/07/2023 09:20:00,121.490,121.510,121.255,121.260
11/07/2023 09:15:00,121.560,121.590,121.550,121.590
11/07/2023 09:10:00,121.875,121.875,121.525,121.525
11/07/2023 09:05:00,122.000,122.000,121.850,121.850
11/07/2023 09:00:00,121.850,122.000,121.845,121.845
10/07/2023 17:50:00,121.370,121.385,121.350,121.355
10/07/2023 17:45:00,121.450,121.450,121.370,121.370
10/07/2023 17:40:00,121.590,121.630,121.455,121.455
10/07/2023 17:35:00,121.605,121.605,121.605,121.605
10/07/2023 17:30:00,121.555,121.555,121.555,121.555
10/07/2023 17:20:00,121.575,121.575,121.535,121.535
10/07/2023 17:15:00,121.585,121.585,121.570,121.575
10/07/2023 17:10:00,121.650,121.660,121.610,121.610
10/07/2023 17:05:00,121.685,121.685,121.610,121.610
10/07/2023 17:00:00,121.805,121.805,121.805,121.805
10/07/2023 16:55:00,121.835,121.850,121.835,121.850
10/07/2023 16:50:00,121.725,121.725,121.725,121.725
10/07/2023 16:45:00,121.750,121.750,121.750,121.750
10/07/2023 16:40:00,121.780,121.780,121.775,121.775
10/07/2023 16:35:00,121.705,121.740,121.650,121.700
10/07/2023 16:30:00,121.785,121.785,121.685,121.685
10/07/2023 16:25:00,121.820,121.820,121.745,121.745
10/07/2023 16:20:00,121.830,121.830,121.830,121.830
10/07/2023 16:15:00,121.865,121.865,121.865,121.865
10/07/2023 16:10:00,121.895,121.895,121.895,121.895
10/07/2023 16:05:00,121.910,121.910,121.910,121.910
10/07/2023 15:55:00,121.965,121.965,121.955,121.955
10/07/2023 15:50:00,121.930,121.950,121.930,121.950
10/07/2023 15:45:00,121.890,121.890,121.890,121.890
10/07/2023 15:30:00,121.885,121.895,121.665,121.665
10/07/2023 15:25:00,121.900,121.900,121.900,121.900
10/07/2023 15:15:00,122.015,122.020,122.015,122.020
10/07/2023 15:00:00,121.985,122.005,121.980,122.005
10/07/2023 14:55:00,122.015,122.015,122.015,122.015
10/07/2023 14:40:00,121.885,121.930,121.880,121.930
10/07/2023 14:35:00,121.900,121.900,121.850,121.870
10/07/2023 14:30:00,122.045,122.070,121.925,121.925
10/07/2023 14:25:00,121.945,121.955,121.945,121.955
10/07/2023 14:20:00,122.020,122.020,121.945,121.945
10/07/2023 14:10:00,122.025,122.025,122.015,122.015
10/07/2023 14:00:00,122.030,122.030,122.030,122.030
10/07/2023 13:50:00,121.945,121.945,121.945,121.945
10/07/2023 13:45:00,122.030,122.030,121.890,121.890
10/07/2023 13:40:00,122.100,122.110,122.100,122.110
10/07/2023 13:25:00,122.100,122.130,122.100,122.130
10/07/2023 13:15:00,122.190,122.210,122.190,122.210
10/07/2023 13:10:00,122.140,122.140,122.140,122.140
10/07/2023 13:05:00,122.320,122.320,122.190,122.220
10/07/2023 13:00:00,122.550,122.550,122.515,122.515
10/07/2023 12:55:00,122.440,122.590,122.440,122.505
10/07/2023 12:50:00,122.275,122.400,122.275,122.400
10/07/2023 12:35:00,122.200,122.275,122.200,122.275
10/07/2023 12:25:00,122.190,122.260,122.190,122.260
10/07/2023 12:20:00,122.095,122.120,122.090,122.120
10/07/2023 12:15:00,122.030,122.100,122.030,122.100
10/07/2023 12:10:00,122.005,122.010,122.000,122.000
10/07/2023 12:05:00,122.100,122.100,121.895,121.895
10/07/2023 12:00:00,122.280,122.280,122.190,122.190
10/07/2023 11:55:00,122.290,122.330,122.290,122.330
10/07/2023 11:50:00,122.280,122.280,122.280,122.280
10/07/2023 11:40:00,122.300,122.310,122.300,122.310
10/07/2023 11:35:00,122.200,122.200,122.100,122.200
10/07/2023 11:30:00,122.295,122.300,122.295,122.300
10/07/2023 11:25:00,122.200,122.245,122.180,122.245
10/07/2023 11:20:00,122.400,122.400,122.300,122.300
10/07/2023 11:15:00,122.175,122.500,122.175,122.500
10/07/2023 11:10:00,122.450,122.450,122.200,122.200
10/07/2023 11:05:00,122.300,122.500,122.300,122.500
10/07/2023 11:00:00,122.220,122.230,122.200,122.205
10/07/2023 10:55:00,122.255,122.300,122.190,122.210
10/07/2023 10:50:00,122.430,122.430,122.180,122.300
10/07/2023 10:45:00,122.325,122.440,122.300,122.440
10/07/2023 10:40:00,122.100,122.400,122.070,122.400
10/07/2023 10:35:00,122.200,122.205,122.080,122.105
10/07/2023 10:30:00,122.270,122.315,122.090,122.315
10/07/2023 10:25:00,122.200,122.200,122.160,122.175
10/07/2023 10:20:00,122.200,122.415,122.200,122.200
10/07/2023 10:15:00,121.915,122.105,121.910,122.105
10/07/2023 10:10:00,122.300,122.300,121.885,121.885
10/07/2023 10:05:00,122.235,122.395,122.200,122.395
10/07/2023 10:00:00,122.225,122.300,122.200,122.300
10/07/2023 09:55:00,122.300,122.300,122.300,122.300
10/07/2023 09:50:00,122.255,122.300,122.215,122.300
10/07/2023 09:45:00,122.275,122.275,122.130,122.135
10/07/2023 09:40:00,122.110,122.210,122.110,122.210
