time,open,high,low,close
2023-02-17 11:20:00,117906.0,117965.0,117668.0,117694.0
2023-02-17 11:25:00,117689.0,117705.0,117498.0,117557.0
2023-02-17 11:30:00,117557.0,117726.0,117467.0,117657.0
2023-02-17 11:35:00,117657.0,117716.0,117536.0,117631.0
2023-02-17 11:40:00,117626.0,118071.0,117557.0,117774.0
2023-02-17 11:45:00,117769.0,117785.0,117461.0,117567.0
2023-02-17 11:50:00,117567.0,117631.0,117260.0,117329.0
2023-02-17 11:55:00,117334.0,117615.0,117271.0,117610.0
2023-02-17 12:00:00,117615.0,118192.0,117583.0,118081.0
2023-02-17 12:05:00,118081.0,118240.0,117949.0,118071.0
2023-02-17 12:10:00,118076.0,118230.0,117954.0,118039.0
2023-02-17 12:15:00,118033.0,118277.0,117901.0,118182.0
2023-02-17 12:20:00,118182.0,118187.0,117843.0,117896.0
2023-02-17 12:25:00,117890.0,118033.0,117822.0,117875.0
2023-02-17 12:30:00,117880.0,118065.0,117859.0,118007.0
2023-02-17 12:35:00,118007.0,118108.0,117890.0,118007.0
2023-02-17 12:40:00,118007.0,118012.0,117758.0,117785.0
2023-02-17 12:45:00,117779.0,117906.0,117774.0,117853.0
2023-02-17 12:50:00,117859.0,117880.0,117673.0,117689.0
2023-02-17 12:55:00,117689.0,117763.0,117594.0,117657.0
2023-02-17 13:00:00,117657.0,117864.0,117626.0,117848.0
2023-02-17 13:05:00,117848.0,117896.0,117763.0,117763.0
2023-02-17 13:10:00,117769.0,117837.0,117705.0,117721.0
2023-02-17 13:15:00,117721.0,117779.0,117679.0,117689.0
2023-02-17 13:20:00,117689.0,117721.0,117631.0,117679.0
2023-02-17 13:25:00,117673.0,117753.0,117541.0,117636.0
2023-02-17 13:30:00,117631.0,117673.0,117530.0,117652.0
2023-02-17 13:35:00,117657.0,117859.0,117631.0,117816.0
2023-02-17 13:40:00,117822.0,117890.0,117647.0,117679.0
2023-02-17 13:45:00,117679.0,117875.0,117657.0,117742.0
2023-02-17 13:50:00,117742.0,117811.0,117663.0,117716.0
2023-02-17 13:55:00,117716.0,117880.0,117689.0,117853.0
2023-02-17 14:00:00,117848.0,118028.0,117848.0,118018.0
2023-02-17 14:05:00,118018.0,118134.0,117954.0,118081.0
2023-02-17 14:10:00,118086.0,118161.0,117959.0,118007.0
2023-02-17 14:15:00,118002.0,118161.0,117933.0,117943.0
2023-02-17 14:20:00,117943.0,117986.0,117885.0,117949.0
2023-02-17 14:25:00,117943.0,118102.0,117917.0,118076.0
2023-02-17 14:30:00,118076.0,118102.0,118018.0,118081.0
2023-02-17 14:35:00,118076.0,118124.0,117996.0,118028.0
2023-02-17 14:40:00,118028.0,118049.0,117943.0,118018.0
2023-02-17 14:45:00,118012.0,118039.0,117917.0,117922.0
2023-02-17 14:50:00,117928.0,117959.0,117790.0,117811.0
2023-02-17 14:55:00,117811.0,117901.0,117800.0,117875.0
2023-02-17 15:00:00,117880.0,117922.0,117806.0,117875.0
2023-02-17 15:05:00,117869.0,117901.0,117742.0,117832.0
2023-02-17 15:10:00,117832.0,117906.0,117816.0,117885.0
2023-02-17 15:15:00,117885.0,117959.0,117832.0,117943.0
2023-02-17 15:20:00,117938.0,118002.0,117806.0,117827.0
2023-02-17 15:25:00,117827.0,117837.0,117710.0,117763.0
2023-02-17 15:30:00,117763.0,117816.0,117652.0,117737.0
2023-02-17 15:35:00,117737.0,117774.0,117647.0,117673.0
2023-02-17 15:40:00,117673.0,117747.0,117652.0,117726.0
2023-02-17 15:45:00,117732.0,117806.0,117663.0,117800.0
2023-02-17 15:50:00,117795.0,117859.0,117758.0,117800.0
2023-02-17 15:55:00,117806.0,117853.0,117742.0,117779.0
2023-02-17 16:00:00,117779.0,117864.0,117747.0,117769.0
2023-02-17 16:05:00,117769.0,117811.0,117747.0,117795.0
2023-02-17 16:10:00,117795.0,117890.0,117694.0,117721.0
2023-02-17 16:15:00,117716.0,117906.0,117710.0,117890.0
2023-02-17 16:20:00,117896.0,117938.0,117832.0,117901.0
2023-02-17 16:25:00,117906.0,117906.0,117785.0,117816.0
2023-02-17 16:30:00,117816.0,117848.0,117747.0,117795.0
2023-02-17 16:35:00,117790.0,117859.0,117774.0,117806.0
2023-02-17 16:40:00,117806.0,117853.0,117779.0,117822.0
2023-02-17 16:45:00,117822.0,117843.0,117758.0,117800.0
2023-02-17 16:50:00,117800.0,117912.0,117795.0,117869.0
2023-02-17 16:55:00,117869.0,117954.0,117859.0,117954.0
2023-02-17 17:00:00,117949.0,118012.0,117912.0,117949.0
2023-02-17 17:05:00,117949.0,117954.0,117885.0,117928.0
2023-02-17 17:10:00,117933.0,117949.0,117848.0,117880.0
2023-02-17 17:15:00,117875.0,117901.0,117800.0,117837.0
2023-02-17 17:20:00,117843.0,117853.0,117615.0,117626.0
2023-02-17 17:25:00,117631.0,117705.0,117578.0,117663.0
2023-02-17 17:30:00,117668.0,117737.0,117562.0,117721.0
2023-02-17 17:35:00,117721.0,117800.0,117652.0,117705.0
2023-02-17 17:40:00,117700.0,117753.0,117657.0,117668.0
2023-02-17 17:45:00,117673.0,117694.0,117562.0,117583.0
2023-02-17 17:50:00,117589.0,117615.0,117488.0,117509.0
2023-02-17 17:55:00,117509.0,117589.0,117451.0,117461.0
2023-02-17 18:00:00,117456.0,117514.0,117408.0,117498.0
2023-02-17 18:05:00,117498.0,117546.0,117398.0,117430.0
2023-02-17 18:10:00,117424.0,117472.0,117398.0,117430.0
2023-02-17 18:15:00,117430.0,117546.0,117403.0,117525.0
2023-02-17 18:20:00,117530.0,117599.0,117281.0,117281.0
2023-02-22 13:00:00,116423.0,116455.0,115554.0,115586.0
2023-02-22 13:05:00,115586.0,115597.0,115263.0,115305.0
2023-02-22 13:10:00,115305.0,115406.0,114829.0,114924.0
2023-02-22 13:15:00,114929.0,114993.0,114717.0,114982.0
2023-02-22 13:20:00,114982.0,115040.0,114866.0,115014.0
2023-02-22 13:25:00,115009.0,115035.0,114850.0,114913.0
2023-02-22 13:30:00,114913.0,115025.0,114850.0,114929.0
2023-02-22 13:35:00,114929.0,115093.0,114897.0,115056.0
2023-02-22 13:40:00,115056.0,115125.0,114972.0,115014.0
2023-02-22 13:45:00,115019.0,115162.0,114993.0,115099.0
2023-02-22 13:50:00,115099.0,115236.0,115051.0,115104.0
2023-02-22 13:55:00,115109.0,115268.0,115104.0,115205.0
2023-02-22 14:00:00,115205.0,115231.0,115019.0,115083.0
2023-02-22 14:05:00,115083.0,115284.0,115035.0,115231.0
2023-02-22 14:10:00,115231.0,115258.0,115115.0,115152.0
2023-02-22 14:15:00,115152.0,115417.0,115146.0,115364.0
2023-02-22 14:20:00,115364.0,115427.0,115332.0,115406.0
2023-02-22 14:25:00,115406.0,115470.0,115305.0,115316.0
2023-02-22 14:30:00,115321.0,115459.0,115300.0,115432.0
2023-02-22 14:35:00,115432.0,115528.0,115390.0,115422.0
2023-02-22 14:40:00,115422.0,115570.0,115395.0,115406.0
2023-02-22 14:45:00,115406.0,115628.0,115385.0,115512.0
2023-02-22 14:50:00,115512.0,115544.0,115369.0,115385.0
2023-02-22 14:55:00,115385.0,115401.0,115295.0,115348.0
2023-02-22 15:00:00,115342.0,115406.0,115279.0,115348.0
2023-02-22 15:05:00,115348.0,115480.0,115342.0,115480.0
2023-02-22 15:10:00,115475.0,115528.0,115326.0,115364.0
2023-02-22 15:15:00,115369.0,115432.0,115337.0,115385.0
2023-02-22 15:20:00,115385.0,115443.0,115326.0,115432.0
2023-02-22 15:25:00,115432.0,115443.0,115242.0,115263.0
2023-02-22 15:30:00,115263.0,115284.0,115152.0,115231.0
2023-02-22 15:35:00,115226.0,115321.0,115173.0,115311.0
2023-02-22 15:40:00,115305.0,115353.0,115252.0,115321.0
2023-02-22 15:45:00,115316.0,115337.0,115242.0,115300.0
2023-02-22 15:50:00,115305.0,115305.0,115120.0,115152.0
2023-02-22 15:55:00,115157.0,115247.0,115109.0,115210.0
2023-02-22 16:00:00,115205.0,115374.0,115019.0,115268.0
2023-02-22 16:05:00,115274.0,115401.0,115109.0,115183.0
2023-02-22 16:10:00,115183.0,115311.0,114961.0,115040.0
2023-02-22 16:15:00,115046.0,115247.0,114892.0,115231.0
2023-02-22 16:20:00,115236.0,115263.0,115072.0,115152.0
2023-02-22 16:25:00,115157.0,115252.0,115099.0,115162.0
2023-02-22 16:30:00,115157.0,115189.0,114934.0,114972.0
2023-02-22 16:35:00,114972.0,115014.0,114807.0,114945.0
2023-02-22 16:40:00,114945.0,114993.0,114733.0,114807.0
2023-02-22 16:45:00,114807.0,114993.0,114765.0,114982.0
2023-02-22 16:50:00,114977.0,115003.0,114908.0,114950.0
2023-02-22 16:55:00,114950.0,114956.0,114839.0,114871.0
2023-02-22 17:00:00,114871.0,114972.0,114839.0,114956.0
2023-02-22 17:05:00,114956.0,115040.0,114929.0,114945.0
2023-02-22 17:10:00,114945.0,114987.0,114860.0,114950.0
2023-02-22 17:15:00,114945.0,115056.0,114924.0,115019.0
2023-02-22 17:20:00,115025.0,115093.0,114966.0,115067.0
2023-02-22 17:25:00,115067.0,115146.0,115051.0,115067.0
2023-02-22 17:30:00,115062.0,115205.0,115014.0,115162.0
2023-02-22 17:35:00,115168.0,115210.0,115109.0,115189.0
2023-02-22 17:40:00,115189.0,115231.0,115077.0,115093.0
2023-02-22 17:45:00,115093.0,115268.0,115077.0,115263.0
2023-02-22 17:50:00,115263.0,115263.0,115141.0,115157.0
2023-02-22 17:55:00,115157.0,115252.0,115152.0,115242.0
2023-02-22 18:00:00,115247.0,115305.0,115168.0,115183.0
2023-02-22 18:05:00,115183.0,115289.0,115183.0,115226.0
2023-02-22 18:10:00,115226.0,115252.0,115194.0,115205.0
2023-02-22 18:15:00,115205.0,115221.0,115120.0,115168.0
2023-02-22 18:20:00,115162.0,115205.0,114950.0,114950.0
2023-02-23 09:00:00,115602.0,115692.0,115438.0,115475.0
2023-02-23 09:05:00,115475.0,115671.0,115459.0,115501.0
2023-02-23 09:10:00,115501.0,115639.0,115443.0,115613.0
2023-02-23 09:15:00,115613.0,115771.0,115464.0,115528.0
2023-02-23 09:20:00,115528.0,115613.0,115464.0,115517.0
2023-02-23 09:25:00,115517.0,115676.0,115496.0,115623.0
2023-02-23 09:30:00,115618.0,115718.0,115538.0,115575.0
2023-02-23 09:35:00,115581.0,115586.0,115385.0,115470.0
2023-02-23 09:40:00,115464.0,115528.0,115432.0,115491.0
2023-02-23 09:45:00,115491.0,115517.0,115326.0,115401.0
2023-02-23 09:50:00,115395.0,115417.0,115247.0,115284.0
2023-02-23 09:55:00,115289.0,115316.0,115194.0,115215.0
2023-02-23 10:00:00,115215.0,115348.0,115136.0,115300.0
2023-02-23 10:05:00,115305.0,115438.0,115205.0,115432.0
2023-02-23 10:10:00,115432.0,115538.0,115342.0,115364.0
2023-02-23 10:15:00,115364.0,115454.0,115274.0,115411.0
2023-02-23 10:20:00,115411.0,115454.0,115178.0,115205.0
2023-02-23 10:25:00,115199.0,115295.0,115146.0,115236.0
2023-02-23 10:30:00,115236.0,115379.0,115120.0,115321.0
2023-02-23 10:35:00,115326.0,115401.0,115247.0,115305.0
2023-02-23 10:40:00,115305.0,115824.0,115189.0,115798.0
2023-02-23 10:45:00,115798.0,115883.0,115491.0,115522.0
2023-02-23 10:50:00,115522.0,116005.0,115517.0,116005.0
2023-02-23 10:55:00,115999.0,116206.0,115973.0,116036.0
2023-02-23 11:00:00,116036.0,116354.0,116005.0,116338.0
2023-02-23 11:05:00,116338.0,116434.0,116211.0,116434.0
2023-02-23 11:10:00,116428.0,116757.0,116407.0,116720.0
2023-02-23 11:15:00,116725.0,116736.0,116646.0,116672.0
2023-02-23 11:20:00,116672.0,116778.0,116577.0,116587.0
2023-02-23 11:25:00,116587.0,116736.0,116534.0,116730.0
2023-02-23 11:30:00,116730.0,116842.0,116635.0,116704.0
2023-02-23 11:35:00,116699.0,116714.0,116540.0,116603.0
2023-02-23 11:40:00,116598.0,116709.0,116492.0,116608.0
2023-02-23 11:45:00,116603.0,116847.0,116555.0,116810.0
2023-02-23 11:50:00,116810.0,116932.0,116730.0,116868.0
2023-02-23 11:55:00,116868.0,116879.0,116709.0,116725.0
2023-02-23 12:00:00,116720.0,116762.0,116619.0,116624.0
2023-02-23 12:05:00,116619.0,116646.0,116354.0,116397.0
2023-02-23 12:10:00,116397.0,116460.0,116333.0,116434.0
2023-02-23 12:15:00,116434.0,116497.0,116333.0,116476.0
2023-02-23 12:20:00,116481.0,116524.0,116349.0,116386.0
2023-02-23 12:25:00,116391.0,116587.0,116370.0,116550.0
2023-02-23 12:30:00,116555.0,116571.0,116370.0,116465.0
2023-02-23 12:35:00,116465.0,116465.0,116259.0,116285.0
2023-02-23 12:40:00,116285.0,116301.0,116079.0,116084.0
2023-02-23 12:45:00,116089.0,116100.0,115655.0,115713.0
2023-02-23 12:50:00,115713.0,115793.0,115591.0,115734.0
2023-02-23 12:55:00,115734.0,115782.0,115613.0,115761.0
2023-02-23 13:00:00,115756.0,115862.0,115634.0,115830.0
2023-02-23 13:05:00,115835.0,115872.0,115432.0,115464.0
2023-02-23 13:10:00,115464.0,115591.0,115284.0,115385.0
2023-02-23 13:15:00,115390.0,115475.0,115316.0,115448.0
2023-02-23 13:20:00,115448.0,115470.0,115358.0,115432.0
2023-02-23 13:25:00,115438.0,115522.0,115353.0,115395.0
2023-02-23 13:30:00,115401.0,115496.0,115295.0,115348.0
2023-02-23 13:35:00,115342.0,115379.0,115035.0,115072.0
2023-02-23 13:40:00,115067.0,115083.0,114908.0,114977.0
2023-02-23 13:45:00,114972.0,115067.0,114871.0,114945.0
2023-02-23 13:50:00,114945.0,114987.0,114829.0,114844.0
2023-02-23 13:55:00,114844.0,114966.0,114776.0,114913.0
2023-02-23 14:00:00,114919.0,115083.0,114876.0,115046.0
2023-02-23 14:05:00,115051.0,115120.0,114940.0,114945.0
2023-02-23 14:10:00,114945.0,114950.0,114823.0,114897.0
2023-02-23 14:15:00,114892.0,115025.0,114850.0,114876.0
2023-02-23 14:20:00,114871.0,114987.0,114648.0,114972.0
2023-02-23 14:25:00,114966.0,115014.0,114871.0,114887.0
2023-02-23 14:30:00,114887.0,114972.0,114855.0,114950.0
2023-02-23 14:35:00,114945.0,115051.0,114934.0,114998.0
2023-02-23 14:40:00,114998.0,115093.0,114956.0,115083.0
2023-02-23 14:45:00,115083.0,115115.0,115014.0,115046.0
2023-02-23 14:50:00,115046.0,115109.0,115025.0,115046.0
2023-02-23 14:55:00,115046.0,115088.0,114998.0,115056.0
2023-02-23 15:00:00,115051.0,115104.0,114929.0,114961.0
2023-02-23 15:05:00,114961.0,114977.0,114887.0,114945.0
2023-02-23 15:10:00,114950.0,114961.0,114866.0,114881.0
2023-02-23 15:15:00,114881.0,114934.0,114818.0,114929.0
2023-02-23 15:20:00,114929.0,115003.0,114892.0,114998.0
2023-02-23 15:25:00,115003.0,115046.0,114956.0,115003.0
2023-02-23 15:30:00,115009.0,115014.0,114934.0,114972.0
2023-02-23 15:35:00,114977.0,114993.0,114897.0,114982.0
2023-02-23 15:40:00,114987.0,115125.0,114977.0,115051.0
2023-02-23 15:45:00,115046.0,115152.0,115046.0,115130.0
2023-02-23 15:50:00,115130.0,115168.0,115025.0,115030.0
2023-02-23 15:55:00,115030.0,115152.0,115025.0,115130.0
2023-02-23 16:00:00,115130.0,115168.0,115093.0,115136.0
2023-02-23 16:05:00,115141.0,115210.0,115136.0,115173.0
2023-02-23 16:10:00,115168.0,115284.0,115115.0,115242.0
2023-02-23 16:15:00,115236.0,115475.0,115231.0,115422.0
2023-02-23 16:20:00,115422.0,115464.0,115337.0,115348.0
2023-02-23 16:25:00,115348.0,115560.0,115348.0,115533.0
2023-02-23 16:30:00,115533.0,115634.0,115512.0,115591.0
2023-02-23 16:35:00,115597.0,115718.0,115501.0,115522.0
2023-02-23 16:40:00,115528.0,115565.0,115475.0,115538.0
2023-02-23 16:45:00,115538.0,115718.0,115538.0,115671.0
2023-02-23 16:50:00,115666.0,115671.0,115485.0,115544.0
2023-02-23 16:55:00,115549.0,115565.0,115485.0,115549.0
2023-02-23 17:00:00,115549.0,115718.0,115549.0,115666.0
2023-02-23 17:05:00,115660.0,115703.0,115644.0,115655.0
2023-02-23 17:10:00,115660.0,115766.0,115644.0,115718.0
2023-02-23 17:15:00,115718.0,115745.0,115687.0,115703.0
2023-02-23 17:20:00,115703.0,115761.0,115666.0,115740.0
2023-02-23 17:25:00,115740.0,115840.0,115703.0,115809.0
2023-02-23 17:30:00,115809.0,115957.0,115766.0,115883.0
2023-02-23 17:35:00,115888.0,115973.0,115824.0,115862.0
2023-02-23 17:40:00,115862.0,115946.0,115851.0,115914.0
2023-02-23 17:45:00,115920.0,115920.0,115787.0,115809.0
2023-02-23 17:50:00,115803.0,115830.0,115703.0,115729.0
2023-02-23 17:55:00,115734.0,115771.0,115655.0,115729.0
2023-02-23 18:00:00,115729.0,115756.0,115681.0,115713.0
2023-02-23 18:05:00,115708.0,115756.0,115697.0,115718.0
2023-02-23 18:10:00,115713.0,115819.0,115708.0,115803.0
2023-02-23 18:15:00,115803.0,115824.0,115708.0,115761.0
2023-02-23 18:20:00,115761.0,115846.0,115671.0,115671.0
2023-02-24 09:00:00,115062.0,115173.0,114945.0,115120.0
2023-02-24 09:05:00,115120.0,115247.0,115083.0,115231.0
2023-02-24 09:10:00,115231.0,115379.0,115221.0,115258.0
2023-02-24 09:15:00,115258.0,115348.0,115210.0,115348.0
2023-02-24 09:20:00,115342.0,115390.0,115226.0,115337.0
2023-02-24 09:25:00,115332.0,115379.0,115242.0,115342.0
2023-02-24 09:30:00,115348.0,115470.0,115326.0,115432.0
2023-02-24 09:35:00,115432.0,115501.0,115364.0,115374.0
2023-02-24 09:40:00,115379.0,115570.0,115353.0,115501.0
2023-02-24 09:45:00,115507.0,115512.0,115385.0,115411.0
2023-02-24 09:50:00,115411.0,115448.0,115342.0,115364.0
2023-02-24 09:55:00,115358.0,115427.0,115311.0,115337.0
2023-02-24 10:00:00,115342.0,115496.0,115295.0,115470.0
2023-02-24 10:05:00,115475.0,115591.0,115379.0,115496.0
2023-02-24 10:10:00,115491.0,115496.0,115210.0,115226.0
2023-02-24 10:15:00,115226.0,115337.0,115152.0,115332.0
2023-02-24 10:20:00,115332.0,115560.0,115268.0,115459.0
2023-02-24 10:25:00,115459.0,115581.0,115422.0,115438.0
2023-02-24 10:30:00,115438.0,115538.0,115088.0,115364.0
2023-02-24 10:35:00,115364.0,115454.0,115077.0,115093.0
2023-02-24 10:40:00,115093.0,115252.0,114977.0,115236.0
2023-02-24 10:45:00,115236.0,115432.0,115157.0,115226.0
2023-02-24 10:50:00,115221.0,115305.0,115157.0,115215.0
2023-02-24 10:55:00,115215.0,115411.0,115146.0,115231.0
2023-02-24 11:00:00,115231.0,115348.0,115136.0,115162.0
2023-02-24 11:05:00,115157.0,115231.0,114940.0,114966.0
2023-02-24 11:10:00,114972.0,114993.0,114850.0,114903.0
2023-02-24 11:15:00,114903.0,114903.0,114505.0,114542.0
2023-02-24 11:20:00,114542.0,114611.0,114447.0,114564.0
2023-02-24 11:25:00,114564.0,114633.0,114505.0,114622.0
2023-02-24 11:30:00,114622.0,114707.0,114431.0,114654.0
2023-02-24 11:35:00,114648.0,114786.0,114500.0,114776.0
2023-02-24 11:40:00,114781.0,114797.0,114479.0,114500.0
2023-02-24 11:45:00,114511.0,114516.0,114325.0,114352.0
2023-02-24 11:50:00,114352.0,114389.0,114177.0,114362.0
2023-02-24 11:55:00,114357.0,114436.0,114320.0,114341.0
2023-02-24 12:00:00,114341.0,114426.0,114161.0,114389.0
2023-02-24 12:05:00,114394.0,114468.0,114182.0,114240.0
2023-02-24 12:10:00,114240.0,114267.0,114161.0,114166.0
2023-02-24 12:15:00,114166.0,114214.0,114060.0,114129.0
2023-02-24 12:20:00,114129.0,114177.0,113901.0,113901.0
2023-02-24 12:25:00,113907.0,113970.0,113854.0,113901.0
2023-02-24 12:30:00,113901.0,113923.0,113690.0,113743.0
2023-02-24 12:35:00,113748.0,113896.0,113732.0,113764.0
2023-02-24 12:40:00,113769.0,113875.0,113695.0,113864.0
2023-02-24 12:45:00,113859.0,113907.0,113769.0,113780.0
2023-02-24 12:50:00,113774.0,113790.0,113716.0,113743.0
2023-02-24 12:55:00,113737.0,113817.0,113658.0,113737.0
2023-02-24 13:00:00,113732.0,113838.0,113695.0,113790.0
2023-02-24 13:05:00,113796.0,113822.0,113748.0,113790.0
2023-02-24 13:10:00,113785.0,113848.0,113774.0,113817.0
2023-02-24 13:15:00,113817.0,113891.0,113790.0,113870.0
2023-02-24 13:20:00,113875.0,114023.0,113827.0,113992.0
2023-02-24 13:25:00,113992.0,114097.0,113986.0,114007.0
2023-02-24 13:30:00,114013.0,114039.0,113933.0,113997.0
2023-02-24 13:35:00,114002.0,114023.0,113939.0,113981.0
2023-02-24 13:40:00,113976.0,114119.0,113970.0,114018.0
2023-02-24 13:45:00,114018.0,114087.0,113992.0,114039.0
2023-02-24 13:50:00,114034.0,114108.0,114018.0,114039.0
2023-02-24 13:55:00,114034.0,114060.0,113970.0,114050.0
2023-02-24 14:00:00,114050.0,114071.0,113928.0,113954.0
2023-02-24 14:05:00,113960.0,113976.0,113875.0,113912.0
2023-02-24 14:10:00,113912.0,113949.0,113886.0,113923.0
2023-02-24 14:15:00,113928.0,113970.0,113843.0,113880.0
2023-02-24 14:20:00,113880.0,113923.0,113859.0,113901.0
2023-02-24 14:25:00,113901.0,113960.0,113827.0,113928.0
2023-02-24 14:30:00,113923.0,113997.0,113912.0,113960.0
2023-02-24 14:35:00,113954.0,113970.0,113859.0,113870.0
2023-02-24 14:40:00,113864.0,113912.0,113838.0,113848.0
2023-02-24 14:45:00,113848.0,113859.0,113743.0,113801.0
2023-02-24 14:50:00,113801.0,113811.0,113472.0,113478.0
2023-02-24 14:55:00,113478.0,113531.0,113414.0,113499.0
2023-02-24 15:00:00,113504.0,113547.0,113319.0,113478.0
2023-02-24 15:05:00,113478.0,113494.0,113160.0,113207.0
2023-02-24 15:10:00,113207.0,113382.0,113176.0,113276.0
2023-02-24 15:15:00,113271.0,113324.0,113186.0,113223.0
2023-02-24 15:20:00,113223.0,113409.0,113202.0,113403.0
2023-02-24 15:25:00,113403.0,113419.0,113308.0,113361.0
2023-02-24 15:30:00,113366.0,113430.0,113298.0,113388.0
2023-02-24 15:35:00,113382.0,113414.0,113345.0,113403.0
2023-02-24 15:40:00,113403.0,113430.0,113361.0,113398.0
2023-02-24 15:45:00,113393.0,113441.0,113345.0,113388.0
2023-02-24 15:50:00,113393.0,113441.0,113356.0,113435.0
2023-02-24 15:55:00,113430.0,113462.0,113398.0,113398.0
2023-02-24 16:00:00,113398.0,113478.0,113329.0,113441.0
2023-02-24 16:05:00,113446.0,113504.0,113403.0,113494.0
2023-02-24 16:10:00,113494.0,113520.0,113446.0,113462.0
2023-02-24 16:15:00,113456.0,113605.0,113425.0,113599.0
2023-02-24 16:20:00,113605.0,113637.0,113536.0,113557.0
2023-02-24 16:25:00,113557.0,113584.0,113509.0,113541.0
2023-02-24 16:30:00,113541.0,113568.0,113483.0,113547.0
2023-02-24 16:35:00,113547.0,113562.0,113509.0,113541.0
2023-02-24 16:40:00,113547.0,113568.0,113488.0,113499.0
2023-02-24 16:45:00,113504.0,113578.0,113483.0,113552.0
2023-02-24 16:50:00,113552.0,113711.0,113552.0,113674.0
2023-02-24 16:55:00,113674.0,113822.0,113637.0,113790.0
2023-02-24 17:00:00,113785.0,113817.0,113690.0,113705.0
2023-02-24 17:05:00,113700.0,113806.0,113690.0,113764.0
2023-02-24 17:10:00,113758.0,113774.0,113700.0,113748.0
2023-02-24 17:15:00,113748.0,113769.0,113684.0,113758.0
2023-02-24 17:20:00,113758.0,113817.0,113732.0,113780.0
2023-02-24 17:25:00,113785.0,113833.0,113743.0,113774.0
2023-02-24 17:30:00,113774.0,113796.0,113647.0,113679.0
2023-02-24 17:35:00,113679.0,113721.0,113615.0,113658.0
2023-02-24 17:40:00,113658.0,113732.0,113626.0,113700.0
2023-02-24 17:45:00,113705.0,113833.0,113684.0,113796.0
2023-02-24 17:50:00,113796.0,113811.0,113732.0,113753.0
2023-02-24 17:55:00,113758.0,113817.0,113737.0,113811.0
2023-02-24 18:00:00,113811.0,113822.0,113684.0,113700.0
2023-02-24 18:05:00,113700.0,113801.0,113663.0,113769.0
2023-02-24 18:10:00,113764.0,113785.0,113690.0,113721.0
2023-02-24 18:15:00,113721.0,113764.0,113584.0,113610.0
2023-02-24 18:20:00,113605.0,113886.0,113605.0,113886.0
2023-02-27 09:00:00,114378.0,114474.0,114023.0,114082.0
2023-02-27 09:05:00,114082.0,114336.0,114055.0,114145.0
2023-02-27 09:10:00,114140.0,114198.0,114044.0,114177.0
2023-02-27 09:15:00,114172.0,114251.0,114060.0,114082.0
2023-02-27 09:20:00,114082.0,114113.0,113997.0,114076.0
2023-02-27 09:25:00,114076.0,114161.0,114039.0,114097.0
2023-02-27 09:30:00,114097.0,114188.0,114034.0,114050.0
2023-02-27 09:35:00,114055.0,114198.0,114002.0,114193.0
2023-02-27 09:40:00,114193.0,114262.0,114177.0,114214.0
2023-02-27 09:45:00,114219.0,114309.0,114198.0,114246.0
2023-02-27 09:50:00,114246.0,114251.0,113923.0,113933.0
2023-02-27 09:55:00,113928.0,114039.0,113907.0,113981.0
2023-02-27 10:00:00,113976.0,114034.0,113854.0,113912.0
2023-02-27 10:05:00,113907.0,114193.0,113886.0,114156.0
2023-02-27 10:10:00,114156.0,114156.0,113822.0,113822.0
2023-02-27 10:15:00,113822.0,113833.0,113668.0,113674.0
2023-02-27 10:20:00,113674.0,113748.0,113541.0,113679.0
2023-02-27 10:25:00,113679.0,113764.0,113573.0,113573.0
2023-02-27 10:30:00,113573.0,113801.0,113419.0,113780.0
2023-02-27 10:35:00,113774.0,113954.0,113721.0,113796.0
2023-02-27 10:40:00,113790.0,113992.0,113652.0,113976.0
2023-02-27 10:45:00,113976.0,114119.0,113864.0,113886.0
2023-02-27 10:50:00,113886.0,113907.0,113637.0,113732.0
2023-02-27 10:55:00,113732.0,113822.0,113621.0,113647.0
2023-02-27 11:00:00,113647.0,113801.0,113621.0,113658.0
2023-02-27 11:05:00,113658.0,113711.0,113462.0,113562.0
2023-02-27 11:10:00,113562.0,113610.0,113282.0,113351.0
2023-02-27 11:15:00,113351.0,113462.0,113239.0,113409.0
2023-02-27 11:20:00,113403.0,113547.0,113382.0,113515.0
2023-02-27 11:25:00,113515.0,113679.0,113499.0,113621.0
2023-02-27 11:30:00,113615.0,113626.0,113282.0,113488.0
2023-02-27 11:35:00,113488.0,113700.0,113467.0,113541.0
2023-02-27 11:40:00,113536.0,113732.0,113478.0,113568.0
2023-02-27 11:45:00,113568.0,113716.0,113509.0,113626.0
2023-02-27 11:50:00,113626.0,113727.0,113525.0,113637.0
2023-02-27 11:55:00,113642.0,113737.0,113594.0,113716.0
2023-02-27 12:00:00,113716.0,113737.0,113594.0,113594.0
2023-02-27 12:05:00,113594.0,113801.0,113584.0,113801.0
2023-02-27 12:10:00,113801.0,113986.0,113774.0,113981.0
2023-02-27 12:15:00,113976.0,114235.0,113928.0,113965.0
2023-02-27 12:20:00,113965.0,113970.0,113610.0,113658.0
2023-02-27 12:25:00,113658.0,113796.0,113626.0,113711.0
2023-02-27 12:30:00,113716.0,113764.0,113515.0,113520.0
2023-02-27 12:35:00,113520.0,113562.0,113070.0,113086.0
2023-02-27 12:40:00,113086.0,113223.0,113006.0,113181.0
2023-02-27 12:45:00,113176.0,113239.0,113064.0,113197.0
2023-02-27 12:50:00,113197.0,113260.0,113107.0,113250.0
